LIGHT_CODE,COUNTY_NO,MUNI_CODE,JUNCTION_CODE,COLLISION_TYPE_CODE,SURF_COND_CODE,LANE_CODE,RD_COND_CODE,RD_DIV_CODE,FIX_OBJ_CODE,REPORT_NO,WEATHER_CODE,ACC_DATE,ACC_TIME,LOC_CODE,SIGNAL_FLAG,C_M_ZONE_FLAG,AGENCY_CODE,AREA_CODE,HARM_EVENT_CODE1,HARM_EVENT_CODE2,RTE_NO,ROUTE_TYPE_CODE,RTE_SUFFIX,LOG_MILE,LOGMILE_DIR_FLAG,MAINROAD_NAME,DISTANCE,FEET_MILES_FLAG,DISTANCE_DIR_FLAG,REFERENCE_NO,REFERENCE_TYPE_CODE,REFERENCE_SUFFIX,REFERENCE_ROAD_NAME,LATITUDE,LONGITUDE
03,15,,03,03,02,,01,01,00,MCP22370003,06.01,02-11-2015,22:00:00,5511,Y,N,MONTGOMERY,UNK,01,00,124,MD,,6.62,N,WOODFIELD RD,5,F,N,5189,CO,,FLOWER HILL WAY,39.15627131,-77.16549039
01,15,,03,03,00,1,01,03,00,MCP22390007,06.01,02-08-2015,14:32:00,55112,N,N,MONTGOMERY,UNK,01,01,164,CO,,5.1,W,TUCKERMAN LA,30,F,W,3997,CO,,DURYEA DR,39.043108,-77.179394
01,15,,01,88,04,1,01,01,00,MCP22390008,09.04,03-01-2015,14:27:00,55112,N,N,MONTGOMERY,UNK,01,01,7130,CO,,0,W,SAFE HARBOR CT,200,F,W,6975,CO,,LAKESTONE PL,39.082923,-77.208413
01,15,,03,88,01,1,01,01,00,MCP2240000H,03,03-20-2015,15:38:00,55114,Y,N,MONTGOMERY,UNK,02,00,5435,CO,,0.39,N,TEA ROSE DR,20,F,N,5189,CO,,FLOWER HILL WAY,39.1582766,-77.1724181
03,15,,01,88,02,1,01,01,00,MCP22430003,06.01,01-08-2015,17:15:00,01/08/20,N,N,MONTGOMERY,UNK,02,00,1380,CO,,0.49,S,CHILDS ST,150,F,S,868,CO,,BURNT MILLS AVE,39.03641963,-77.00398922
01,15,,02,09,02,2,01,04,00,MCP22430004,07.01,03-07-2015,15:51:00,55122,Y,N,MONTGOMERY,UNK,01,00,193,MD,,6.58,E,UNIVERSITY BLVD E,0,F,E,725,CO,,CARROLL AVE,38.99463939,-76.99285269
01,15,,02,07,02,2,01,04,00,MCP2370001D,10.04,01-13-2015,15:07:00,55114,N,N,MONTGOMERY,UNK,01,00,410,MD,,3.48,E,EAST WEST HWY,0,F,E,390,MD,,16TH ST,38.99469667,-77.036865
01,15,,02,03,02,1,01,04,00,MCP2370001F,06.01,01-15-2015,12:42:00,55112,Y,N,MONTGOMERY,UNK,01,00,29,US,,7.25,N,COLUMBIA PIKE,0,F,N,101,CO,,MUSGROVE RD,39.06755667,-76.95962833
01,15,,02,07,01,,01,04,00,MCP2370001G,08.04,01-26-2015,13:00:00,55112,Y,N,MONTGOMERY,UNK,01,00,320,MD,,2.09,N,PINEY BRANCH RD,0,F,N,193,MD,,UNIVERSITY BLVD E,38.999455,-76.99619167
03,15,,01,07,02,1,01,04,00,MCP2370001H,06.01,02-12-2015,17:45:00,45112,N,N,MONTGOMERY,UNK,01,00,95,CO,,3.51,E,BRIGGS CHANEY RD,10,F,E,4093,CO,,CASTLE BLVD,39.08195833,-76.94656333
01,15,,03,07,02,1,01,04,00,MCP2370001J,06.01,02-23-2015,13:03:00,55112,Y,N,MONTGOMERY,UNK,01,00,410,MD,,4.24,E,BURLINGTON AVE,10,F,E,29,US,,GEORGIA AVE,38.987365,-77.026125
01,15,,01,07,02,1,01,01,00,MCP2370001L,06.01,03-23-2015,18:30:00,55124,N,N,MONTGOMERY,UNK,01,00,98,CO,,2.434,N,FAIRLAND RD,50,M,N,,UU,,COPLAND CT,39.07209,-76.95472333
01,15,,03,03,02,1,01,04,00,MCP2370001M,06.01,03-31-2015,14:12:00,55114,N,N,MONTGOMERY,UNK,01,00,5167,CO,,0,N,BRAHMS AVE,10,F,N,98,CO,,FAIRLAND RD,39.05836833,-76.968125
03,15,,01,11,03,1,01,01,00,MCP2377000G,08.04,03-05-2015,19:55:00,55112,N,N,MONTGOMERY,UNK,01,00,5722,CO,,1.15,W,HADLEY FARMS DR,120,F,W,5573,CO,,MAYHILL DR,39.18068667,-77.15277
03,15,,02,88,02,2,01,04,00,MCP23780005,06.01,02-13-2015,02:03:00,54114,Y,N,MONTGOMERY,UNK,01,00,187,MD,,5.04,N,OLD GEORGETOWN RD,0,F,N,3239,CO,,EXECUTIVE BLVD,39.04799,-77.11935167
03,15,,88,17,03,,01,04,10,MCP23780006,07.01,03-06-2015,00:02:00,55112,N,N,MONTGOMERY,UNK,09,09,355,MD,,4.38,N,ROCKVILLE PIKE,300,F,N,326,CO,,GROSVENOR LA,39.02093333,-77.10256
03,15,,01,17,01,1,01,01,08,MCP23780007,03,03-14-2015,01:56:00,55124,N,N,MONTGOMERY,UNK,09,09,50,MU,,1.85,S,KENSINGTON PKWY,200,F,S,40,MU,,KENILWORTH DRWY,39.00274167,-77.07459167
03,15,,01,88,02,3,01,02,00,MCP23780008,06.01,03-15-2015,00:27:00,55124,N,N,MONTGOMERY,UNK,02,02,410,MD,,0.45,E,MONTGOMERY AVE,300,F,E,410,MD,,EAST WEST HWY (W/B COUPLET),38.98541333,-77.08638167
01,15,,02,11,02,3,01,04,00,MCP25970012,06.01,01-09-2015,16:43:00,55112,Y,N,MONTGOMERY,UNK,01,00,97,MD,,0.31,N,GEORGIA AVE,0,F,N,598,CO,,SPRING ST,38.99952559,-77.03166962
03,15,,01,17,02,,01,01,08,MCP25970013,07.01,01-16-2015,19:38:00,55112,Y,N,MONTGOMERY,UNK,09,00,4592,CO,,0.14,E,SLIGO AVE,20,F,E,629,CO,,FENTON ST,38.990175,-77.02336667
06.02,15,,01,03,02,1,01,01,00,MCP25970014,06.01,01-20-2015,17:05:00,55114,N,N,MONTGOMERY,UNK,01,00,410,MD,,4.24,E,BURLINGTON AVE,100,F,E,29,US,,GEORGIA AVE,38.98745667,-77.02602833
03,15,,02,88,02,1,01,04,00,MCP25970015,06.01,01-20-2015,17:46:00,54144,Y,N,MONTGOMERY,UNK,03,00,668,CO,,0.04,E,WAYNE AVE,0,F,E,670,CO,,RAMSEY AVE,38.99450598,-77.02920198
01,15,,01,03,02,1,01,01,00,MCP25970016,06.01,01-29-2015,15:57:00,54112,N,N,MONTGOMERY,UNK,01,00,29,US,,0.13,N,GEORGIA AVE,50,F,N,1297,CO,,KING ST,38.986485,-77.026485
03,15,,01,03,02,3,01,01,00,MCP25970018,06.01,02-12-2015,18:39:00,55122,N,N,MONTGOMERY,UNK,01,00,29,US,,0.93,N,COLESVILLE RD,60,F,N,629,CO,,FENTON ST,38.99741333,-77.027485
01,15,,02,11,02,1,01,01,00,MCP2597001C,06.01,03-22-2015,17:00:00,55112,Y,N,MONTGOMERY,UNK,01,00,29,US,,0.93,N,COLESVILLE RD,0,F,N,629,CO,,FENTON ST,38.99739667,-77.02667
03,15,,01,11,02,1,01,01,00,MCP2597001D,06.01,03-28-2015,20:20:00,54114,N,N,MONTGOMERY,UNK,03,00,29,US,,0.93,N,COLESVILLE RD,100,F,N,629,CO,,FENTON ST,38.99732434,-77.02731371
01,15,,01,07,02,1,01,01,00,MCP2597001F,06.01,03-27-2015,19:16:00,55112,N,N,MONTGOMERY,UNK,01,00,629,CO,,0.49,E,FENTON ST,30,F,E,636,CO,,THAYER AVE,38.99261,-77.02404
03,15,,01,07,02,4,01,04,00,MCP2598000B,06.01,02-26-2015,22:14:00,55114,N,N,MONTGOMERY,UNK,01,00,97,MD,,0,N,GEORGIA AVE,10,F,N,29,US,,COLESVILLE RD,38.99635,-77.027775
06.02,15,,01,07,02,2,01,04,00,MCP2598000C,06.01,02-27-2015,18:29:00,54112,N,N,MONTGOMERY,UNK,01,00,29,US,,1.85,N,COLESVILLE RD,10,F,N,7075,CO,,FRANKLIN AVE,39.00858167,-77.01904
01,15,,02,11,02,1,01,02,00,MCP2598000D,06.01,03-02-2015,15:55:00,54114,Y,N,MONTGOMERY,UNK,01,00,1257,CO,,0,E,SEMINARY PL,0,F,E,7073,CO,,SEMINARY RD,39.00958167,-77.04374833
01,15,,02,05,02,1,01,01,00,MCP2598000F,00,03-15-2015,17:12:00,45112,N,N,MONTGOMERY,UNK,01,00,621,CO,,0.26,E,E WAYNE AVE,0,F,E,918,CO,,ETON RD,39.00247333,-77.00740167
01,15,,02,07,02,1,01,01,00,MCP2598000G,06.01,03-27-2015,18:00:00,55112,N,N,MONTGOMERY,UNK,01,00,621,CO,,0.51,E,E WAYNE AVE,0,F,E,920,CO,,WALDEN RD,39.00355,-77.00354
03,15,,01,03,02,3,01,04,00,MCP2600000T,06.01,01-04-2015,17:45:00,55112,N,N,MONTGOMERY,UNK,01,01,29,US,,3.02,N,COLESVILLE RD,50,F,N,699,CO,,LORAIN AVE,39.02251333,-77.01148833
01,15,,01,09,02,1,01,04,00,MCP2600000V,06.01,01-09-2015,15:00:00,55112,N,N,MONTGOMERY,UNK,01,00,29,US,,3.02,N,COLESVILLE RD,50,F,N,699,CO,,LORAIN AVE,39.02441667,-77.01102667
03,15,,01,17,01,3,01,04,10,MCP2600000W,06.01,01-21-2015,20:45:00,55112,N,N,MONTGOMERY,UNK,09,00,650,MD,,4.89,N,NEW HAMPSHIRE AVE,100,F,N,109,CO,,LOCKWOOD DR,39.03779167,-76.98966
01,15,,02,03,02,1,01,01,00,MCP2600000X,06.01,02-24-2015,08:55:00,45112,Y,N,MONTGOMERY,UNK,01,00,7156,CO,,0,W,LEAMAN FARM RD,0,F,W,119,MD,,GREAT SENECA HWY,39.15576382,-77.27692008
03,15,,02,03,01,3,01,02,00,MCP2600000Y,06.01,03-14-2015,00:50:00,55122,Y,N,MONTGOMERY,UNK,01,00,193,MD,,4.32,E,UNIVERSITY BLVD E,0,F,E,29,US,,COLESVILLE RD,39.02020667,-77.01339
01,15,,02,03,02,2,01,04,00,MCP2600000Z,06.01,03-23-2015,15:20:00,55124,Y,N,MONTGOMERY,UNK,01,00,193,MD,,5.17,E,UNIVERSITY BLVD E,0,F,E,1654,CO,,E FRANKLIN AVE,39.01135167,-77.001875
01,15,,01,09,02,2,01,04,00,MCP26000010,06.01,03-30-2015,18:20:00,55112,N,N,MONTGOMERY,UNK,01,00,650,MD,,3.32,N,NEW HAMPSHIRE AVE,10,F,N,2811,CO,,ELTON RD,39.021105,-76.97659333
01,15,,01,03,02,2,01,01,00,MCP26010005,06.01,02-04-2015,12:49:00,55112,N,N,MONTGOMERY,UNK,02,00,668,CO,,1.03,E,WAYNE AVE,50,M,E,659,CO,,MANSFIELD RD,38.99965333,-77.01416167
01,15,,00,03,02,1,01,88,00,MCP26030005,06.01,02-20-2015,09:23:00,55114,N,N,MONTGOMERY,UNK,01,00,3727,CO,,0.11,N,MONTGOMERY VILLAGE AVE,300,F,N,6703,CO,,WALKERS CHOICE RD,39.16316333,-77.20309667
01,15,,00,03,03,3,00,88,00,MCP26030006,09.04,03-01-2015,12:33:00,55112,N,N,MONTGOMERY,UNK,01,00,355,MD,,16.65,N,FREDERICK RD,200,F,N,221,CO,,GAME PRESERVE RD,39.16711667,-77.22953333
01,15,,01,03,01,2,01,04,00,MCP1619000R,06.01,03-06-2015,10:41:00,55114,N,N,MONTGOMERY,UNK,01,00,185,MD,,0.9,N,CONNECTICUT AVE,10,F,N,80,MU,,TAYLOR ST,38.98100833,-77.077125
01,15,,01,88,03,1,01,04,00,MCP1619000S,06.01,03-06-2015,12:38:00,55112,N,N,MONTGOMERY,UNK,02,00,1703,CO,,0,E,HOMEWOOD PKWY,0,M,E,1351,CO,,DRUMM AVE,39.0286,-77.062925
01,15,,02,04,01,3,00,04,00,MCP1619000T,06.01,03-06-2015,15:16:00,55114,Y,N,MONTGOMERY,UNK,01,00,185,MD,,4.24,N,CONNECTICUT AVE,0,F,N,547,MD,,KNOWLES AVE,39.027585,-77.07665833
01,15,,02,11,02,1,01,04,00,MCP1619000V,06.01,03-19-2015,11:49:00,55114,Y,N,MONTGOMERY,UNK,01,00,185,MD,,1.56,N,CONNECTICUT AVE,0,F,N,548,CO,,DUNLOP ST,38.99035667,-77.07720167
03,15,,00,17,04,1,05,00,11,MCP20000006,06.01,02-19-2015,22:49:00,54114,N,N,MONTGOMERY,UNK,11,10,2765,CO,,0,E,MT VERNON AVE,200,F,E,124,MD,,WOODFIELD RD,39.28343833,-77.2009
01,15,,01,01,06.03,1,01,01,05,MCP20010006,00,03-09-2015,07:39:00,5311,N,N,MONTGOMERY,UNK,01,09,28,MD,,2.1,E,DARNESTOWN RD,1,M,E,253,CO,,MARTINSBURG RD,39.19824172,-77.4290657
04,15,,01,03,02,4,01,88,00,MCP2244000C,07.01,02-13-2015,18:06:00,55112,N,N,MONTGOMERY,UNK,01,00,495,IS,,13.19,E,CAPITAL BELTWAY,500,F,E,,UU,,END BRIDGE,39.01892529,-76.98829293
01,15,,02,03,02,2,01,88,00,MCP2244000D,06.01,03-18-2015,15:21:00,55114,Y,Y,MONTGOMERY,UNK,01,01,29,US,,3.88,N,COLUMBIA PIKE,0,F,N,109,CO,,LOCKWOOD DR,39.03404,-77.00260667
03,15,,01,17,02,2,01,04,10,MCP2246000B,06.01,01-17-2015,20:47:00,55112,N,N,MONTGOMERY,UNK,09,09,598,CO,,0.39,W,SPRING ST,300,F,W,2248,CO,,ALTON PKWY,39.00061333,-77.03006
06.02,15,,01,03,02,3,01,01,00,MCP2246000D,06.01,02-02-2015,17:29:00,54112,N,N,MONTGOMERY,UNK,01,00,97,MD,,1.268,N,GEORGIA AVE,0,F,N,1926,CO,,FLORA LA,39.00874667,-77.03991333
03,15,,03,12,02,2,01,04,04,MCP2247000R,06.01,01-15-2015,20:46:00,54112,Y,N,MONTGOMERY,UNK,01,16,99,CO,,2.19,E,E RANDOLPH RD,30,F,E,929,MD,A,E RANDOLPH RD (AHEAD),39.063705,-76.966365
06.02,15,,03,13,02,2,01,04,00,MCP2247000S,06.01,01-20-2015,17:01:00,54114,N,N,MONTGOMERY,UNK,01,00,198,MD,,4,E,SANDY SPRING RD,20,F,E,3363,CO,,DINO DR,39.10895949,-76.92294359
03,15,,05.01,17,02,,01,04,05,MCP2247000T,06.01,03-08-2015,20:51:00,55114,N,N,MONTGOMERY,UNK,09,09,29,US,,8.18,N,COLUMBIA PIKE,0,F,N,200,RP,,RAMP 5 FR US 29 SB TO MD 200 EB,39.07901833,-76.95198
05.02,15,,01,17,04,1,01,00,10,MCP22500006,12.04,01-12-2015,08:25:00,55112,N,N,MONTGOMERY,UNK,09,09,253,CO,,0,N,MARTINSBURG RD,2,M,N,281,CO,,WHITES FERRY RD,39.17160167,-77.46568
01,15,,01,17,03,1,88,01,10,MCP22500009,06.01,02-19-2015,12:18:00,54112,N,N,MONTGOMERY,UNK,09,00,28,MD,,7.93,E,DARNESTOWN RD,975,F,E,117,MD,,BUCKLODGE RD,39.14374167,-77.357485
06.02,15,,02,11,01,1,01,03,00,MCP2905000V,03,01-03-2015,17:16:00,55114,Y,U,MONTGOMERY,UNK,01,00,362,CO,,0.32,S,ARLINGTON RD,0,F,S,363,CO,,HAMPDEN LA,38.98269,-77.09853333
03,15,,01,03,02,2,01,01,00,MCP2905000W,06.01,01-30-2015,18:30:00,55112,N,N,MONTGOMERY,UNK,01,00,355,MD,,3.22,N,ROCKVILLE PIKE,200,F,N,319,CO,,CEDAR LA,39.007745,-77.09769
01,15,,01,11,02,2,01,04,00,MCP2905000X,06.01,02-04-2015,17:15:00,55112,N,N,MONTGOMERY,UNK,01,00,3239,CO,,0.67,N,EXECUTIVE BLVD,600,F,N,187,MD,,OLD GEORGETOWN RD,39.04878333,-77.12251167
03,15,,03,02,02,2,01,04,00,MCP2905000Y,06.01,02-06-2015,18:45:00,55114,Y,N,MONTGOMERY,UNK,01,00,187,MD,,2.44,N,OLD GEORGETOWN RD,0,F,N,1039,CO,,RYLAND DR,39.01293167,-77.117455
01,15,,02,07,02,1,01,00,04,MCP2905000Z,06.01,02-10-2015,15:22:00,55114,Y,N,MONTGOMERY,UNK,01,09,837,CO,,0.54,N,FERNWOOD RD,0,F,N,167,CO,,GREENTREE RD,39.00542667,-77.13299
03,15,,01,07,02,1,01,04,00,MCP2906000L,06.01,01-25-2015,01:52:00,55112,N,N,MONTGOMERY,UNK,02,00,396,MU,,0.1,N,TSCHIFFELY SQUARE RD,500,F,N,235,MU,,KENT GARDENS CIR,39.11815167,-77.24523167
03,15,,00,11,01,1,01,01,00,MCP2906000M,12.04,02-02-2015,01:04:00,55211,N,N,MONTGOMERY,UNK,01,01,117,MD,,11.08,E,CLOPPER RD,0,M,E,88,MU,,FIRSTFIELD RD,39.14383267,-77.22331882
03,15,,00,06,02,1,99,01,00,MCP2906000N,06.01,02-25-2015,22:19:00,54122,N,N,MONTGOMERY,UNK,01,01,221,CO,,0,N,GAME PRESERVE RD,50,F,N,117,MD,,CLOPPER RD,39.150925,-77.24384667
03,15,,01,03,01,2,01,01,00,MCP2907000V,03,01-24-2015,03:53:00,55124,Y,N,MONTGOMERY,UNK,01,00,185,MD,,1.38,N,CONNECTICUT AVE,2,F,N,410,MD,,EAST WEST HWY,38.98772,-77.07708333
03,15,,01,88,02,1,01,00,00,MCP2907000W,06.01,01-25-2015,21:04:00,54144,Y,N,MONTGOMERY,UNK,03,00,369,CO,,0,W,ELM ST,0,F,W,355,MD,,WISCONSIN AVE,38.98287833,-77.09362
03,15,,01,88,04,1,01,02,00,MCP2907000X,08.04,02-21-2015,23:05:00,55112,N,N,MONTGOMERY,UNK,01,00,1098,CO,,0,N,DEVIN PL,0,F,N,4465,CO,,DRUMM AVE,39.03479667,-77.06151333
01,15,,01,17,02,1,01,04,09,MCP2908000R,06.01,01-09-2015,14:54:00,55112,N,N,MONTGOMERY,UNK,09,00,29,US,,3.32,N,COLESVILLE RD,500,F,N,877,CO,,CRESTMOOR DR,39.03036167,-77.00565
03,15,,01,17,01,2,01,03,10,MCP2909000L,07.01,03-03-2015,00:27:00,55114,N,N,MONTGOMERY,UNK,16,09,410,MD,,2.54,E,EAST WEST HWY,500,F,E,535,CO,,GRUBB RD,38.99428918,-77.0511961
03,15,,01,17,02,1,01,04,09,MCP2909000M,06.01,03-29-2015,04:33:00,55122,N,N,MONTGOMERY,UNK,16,09,185,MD,,2.93,N,CONNECTICUT AVE,120,F,N,2119,CO,,CULVER ST,39.00978833,-77.08095
03,15,,01,88,01,1,06,02,00,MCP2692000L,03,01-26-2015,01:27:00,55112,N,N,MONTGOMERY,UNK,02,00,1604,CO,,0.15,N,FREELAND RD,250,F,N,1960,CO,,GRENOBLE DR,39.07021833,-77.09024
03,15,,00,01,02,1,01,01,00,MCP2692000N,06.01,02-01-2015,00:55:00,55124,N,N,MONTGOMERY,UNK,02,02,1906,CO,,0.18,W,MAY ST,200,F,W,1343,CO,,HOLDRIDGE RD,39.07258227,-77.06875384
03,15,,02,07,02,2,01,04,00,MCP2693000J,06.01,01-05-2015,18:57:00,45112,N,N,MONTGOMERY,UNK,02,00,586,MD,,2.85,E,VEIRS MILL RD,0,F,E,1592,CO,,PARKLAND DR,39.06146333,-77.09179
01,15,,01,17,03,1,01,01,10,MCP2693000K,12.04,01-26-2015,16:25:00,54112,N,N,MONTGOMERY,UNK,09,00,198,MD,,1.11,E,SPENCERVILLE RD,50,F,E,80,CO,,THOMPSON RD,39.117465,-76.97016833
01,15,,02,03,02,4,01,04,00,MCP2693000L,06.01,01-30-2015,16:13:00,54112,Y,N,MONTGOMERY,UNK,01,00,1659,CO,,2.28,E,RANDOLPH RD,0,F,E,185,MD,,CONNECTICUT AVE,39.05679333,-77.07368667
01,15,,02,17,02,1,01,04,00,MCP2693000M,06.01,02-13-2015,16:00:00,54144,Y,N,MONTGOMERY,UNK,03,00,97,MD,,4.28,N,GEORGIA AVE,0,F,N,282,CO,,SHOREFIELD RD,39.05347833,-77.05083
04,15,,01,03,03,1,01,04,00,MCP2693000N,10.04,02-15-2015,00:00:00,54142,N,N,MONTGOMERY,UNK,03,01,1592,CO,,1.56,S,PARKLAND DR,50,F,S,1598,CO,,FALCON ST,39.06751667,-77.08864833
01,15,,01,06,03,1,00,01,00,MCP2693000P,08.04,02-21-2015,14:30:00,45112,N,N,MONTGOMERY,UNK,01,00,650,MD,,17.34,N,NEW HAMPSHIRE AVE,0,F,N,4146,CO,,GREENBRIDGE RD,39.198995,-77.02418167
03,15,,01,06,03,1,01,01,00,MCP2693000Q,08.04,03-05-2015,18:30:00,55124,N,N,MONTGOMERY,UNK,01,00,1892,CO,,0,N,DUMBARTON DR,300,F,N,1600,CO,,VANDALIA DR,39.072765,-77.083495
03,15,,02,12,02,2,01,03,00,MCP26940011,06.01,01-13-2015,21:45:00,55112,Y,N,MONTGOMERY,UNK,01,00,1659,CO,,0.14,E,RANDOLPH RD,0,F,E,4121,CO,,NEBEL ST,39.05319333,-77.11086833
01,15,,02,02,02,3,01,03,00,MCP26940013,06.01,01-20-2015,15:45:00,55112,N,N,MONTGOMERY,UNK,01,00,187,MD,,2.07,N,OLD GEORGETOWN RD,0,F,N,320,CO,,SPRUCE TREE AVE,39.00873167,-77.11336667
06.02,15,,01,03,02,1,01,01,00,MCP26940014,06.01,02-07-2015,17:54:00,54112,N,N,MONTGOMERY,UNK,02,00,2467,CO,,0.71,S,SCHUYLKILL RD,25,F,S,2736,CO,,ROCK RD,39.038885,-77.08985833
03,15,,01,07,02,4,02,04,00,MCP26940015,06.01,02-23-2015,18:25:00,55112,N,N,MONTGOMERY,UNK,01,00,355,MD,,5.68,N,ROCKVILLE PIKE,5,F,N,,UU,,ENT TO WHITE FLINT MALL,39.04251167,-77.11066167
01,15,,01,17,02,2,01,04,04,MCP26940016,06.01,03-07-2015,17:45:00,55112,N,N,MONTGOMERY,UNK,09,00,6197,OP,,1.01,E,MONTROSE PKWY,300,F,E,5017,CO,,HOYA ST,39.05243333,-77.11711667
01,15,,00,05,01,1,00,01,11,MCP2770000G,07.01,01-04-2015,11:28:00,54112,N,N,MONTGOMERY,UNK,01,09,27,CO,,4.12,E,BRINK RD,500,F,E,28,CO,,HUNTMASTER RD,39.20785667,-77.18080333
01,15,,02,03,00,,01,04,00,MCP2770000H,06.01,01-11-2015,15:52:00,55112,Y,N,MONTGOMERY,UNK,01,00,212,CO,,5.92,N,SHADY GROVE RD,0,F,N,5221,CO,,MIDCOUNTY HWY,39.14049,-77.15233667
01,15,,00,07,02,1,01,03,00,MCP2770000J,06.01,03-11-2015,18:03:00,55124,N,N,MONTGOMERY,UNK,01,00,115,MD,,1.02,E,MUNCASTER MILL RD,50,F,E,212,CO,,SHADY GROVE RD,39.14920333,-77.14731167
03,15,,01,02,03,1,01,01,00,MCP27710009,08.04,01-26-2015,23:10:00,54112,N,N,MONTGOMERY,UNK,01,00,115,MD,,2.31,E,MUNCASTER MILL RD,0,F,E,,UU,,STRUC #15015 ROCK CREEK,39.14003333,-77.13374
07.88,15,,03,01,03,,01,03,00,MCP2771000B,08.04,01-27-2015,05:27:00,55112,Y,N,MONTGOMERY,UNK,01,00,4991,CO,,0.31,S,CRABBS BRANCH WAY,0,F,S,212,CO,,SHADY GROVE RD,39.129205,-77.16765
03,15,,02,17,01,1,00,04,04,MCP2771000C,06.01,03-07-2015,06:35:00,54114,Y,N,MONTGOMERY,UNK,09,00,37,CO,,0.35,N,EMORY GROVE RD,0,F,N,124,MD,,WOODFIELD RD,39.15225915,-77.17252851
04,15,,01,03,02,1,01,03,00,MCP2771000F,06.01,03-27-2015,22:42:00,55112,N,N,MONTGOMERY,UNK,01,00,115,MD,,1.02,E,MUNCASTER MILL RD,0,M,E,,UU,,CROSSOVER,39.15051,-77.14904167
03,15,,03,17,03,,01,04,04,MCP2772000P,08.04,01-06-2015,05:30:00,44112,Y,N,MONTGOMERY,UNK,09,00,188,MD,,0.9,E,WILSON LA,0,F,E,190,MD,,RIVER RD,38.98384,-77.13771833
03,15,,02,11,01,1,01,01,00,MCP2772000Q,06.01,01-07-2015,03:17:00,54112,Y,N,MONTGOMERY,UNK,01,00,4223,CO,,0.751,N,ROCKLEDGE DR,0,F,N,3386,CO,,ROCK SPRING DR,39.02705167,-77.13238
03,15,,00,17,02,4,01,04,09,MCP2772000R,06.01,03-08-2015,04:56:00,55112,Y,N,MONTGOMERY,UNK,09,09,185,MD,,2.22,N,CONNECTICUT AVE,20,F,N,537,CO,,JONES BRIDGE RD,39.00021167,-77.076785
01,15,,03,03,00,2,01,04,00,MCP27730011,06.01,01-10-2015,14:37:00,55122,Y,N,MONTGOMERY,UNK,01,00,29,US,,0.61,N,GEORGIA AVE,5,F,N,7683,CO,,BONIFANT ST,38.99349,-77.02656833
01,15,,00,11,00,1,01,01,08,MCP27730012,06.01,01-11-2015,12:23:00,54112,N,N,MONTGOMERY,UNK,01,09,4592,CO,,0.14,E,SLIGO AVE,50,F,E,629,CO,,FENTON ST,38.99037333,-77.022985
01,15,,00,03,04,3,00,04,00,MCP27730013,05,02-15-2015,09:59:00,55112,N,N,MONTGOMERY,UNK,01,00,193,MD,,4.03,E,UNIVERSITY BLVD W,350,F,E,675,CO,,BRUNETT AVE,39.02371,-77.01771833
01,15,,00,03,04,2,01,04,00,MCP27730014,05,02-15-2015,10:14:00,55112,N,N,MONTGOMERY,UNK,01,00,193,MD,,4.03,E,UNIVERSITY BLVD W,500,F,E,675,CO,,BRUNETT AVE,39.023755,-77.01750333
03,15,,02,88,01,1,01,01,00,MCP27730015,12.04,02-22-2015,06:48:00,55112,Y,N,MONTGOMERY,UNK,01,00,746,CO,,0.19,S,WESSEX RD,0,F,S,,UU,,SPUR TO SLIGO AVE,38.99149333,-77.01003
01,15,,00,11,01,3,01,01,00,MCP27730016,07.01,02-23-2015,08:39:00,55111,N,N,MONTGOMERY,UNK,01,00,29,US,,0.13,N,GEORGIA AVE,0,F,N,1297,CO,,KING ST,38.98666333,-77.02654
01,15,,02,03,01,3,01,03,00,MCP27730017,03,03-10-2015,12:03:00,55114,Y,N,MONTGOMERY,UNK,01,00,29,US,,1.74,N,COLESVILLE RD,0,F,N,7,GV,,SLIGO CREEK PKWY,39.00766667,-77.02014667
03,15,,02,17,01,3,00,02,04,MCP2829001B,03,01-26-2015,01:54:00,28124,N,N,MONTGOMERY,UNK,09,00,193,MD,,4.408,E,UNIVERSITY BLVD E,0,F,E,,UU,,MONTGOMERY BLAIR HIGH SCHOOL,39.0197,-77.013445
01,15,,03,03,06.03,1,01,01,06,MCP28300013,06.01,01-07-2015,14:49:00,55114,Y,N,MONTGOMERY,UNK,01,16,390,OP,,0,N,ATTLEBORO RD,10,M,N,72,CO,,NORWOOD RD,39.11561667,-77.016835
01,15,,01,03,02,1,01,01,00,MCP28300014,06.01,01-17-2015,08:58:00,55112,N,N,MONTGOMERY,UNK,01,00,99,CO,,1.51,E,E RANDOLPH RD,300,F,E,3467,CO,,LAURIE DR,39.06575333,-76.97805333
88,15,,01,03,03,1,01,01,00,MCP28300016,08.04,01-26-2015,09:52:00,54112,Y,N,MONTGOMERY,UNK,01,00,161,CO,,2.6,S,GOOD HOPE RD,50,F,S,650,MD,,NEW HAMPSHIRE AVE,39.09600667,-77.00125667
01,15,,02,03,02,2,01,02,00,MCP28300017,06.01,02-03-2015,08:58:00,55114,N,N,MONTGOMERY,UNK,01,00,650,MD,,9.73,N,NEW HAMPSHIRE AVE,0,F,N,72,CO,,NORWOOD RD,39.10594167,-77.00122333
01,15,,01,17,00,2,01,04,00,MCP28300018,06.01,02-07-2015,08:35:00,5411-4,N,N,MONTGOMERY,UNK,11,00,182,MD,,1.73,N,LAYHILL RD,300,F,N,3663,CO,,POST LA,39.083405,-77.04656
